loteria,fecha,numero,serie
tolima,2023-10-30 00:00:00,1817,153
tolima,2023-10-23 00:00:00,8720,063
tolima,2023-10-17 00:00:00,4587,114
tolima,2023-10-09 00:00:00,1462,078
tolima,2023-10-02 00:00:00,0051,077
tolima,2023-09-25 00:00:00,2430,162
tolima,2023-09-18 00:00:00,6484,021
tolima,2023-09-11 00:00:00,7719,180
tolima,2023-09-04 00:00:00,6722,042
tolima,2023-08-28 00:00:00,6481,187
tolima,2023-08-22 00:00:00,3768,031
tolima,2023-08-14 00:00:00,6925,138
tolima,2023-08-08 00:00:00,0940,004
tolima,2023-07-31 00:00:00,1363,106
tolima,2023-07-24 00:00:00,7766,041
tolima,2023-07-17 00:00:00,9562,072
tolima,2023-07-10 00:00:00,3518,110
tolima,2023-07-04 00:00:00,3743,122
tolima,2023-06-26 00:00:00,4627,120
tolima,2023-06-20 00:00:00,1707,028
tolima,2023-06-13 00:00:00,6694,134
tolima,2023-06-05 00:00:00,7870,141
tolima,2023-05-29 00:00:00,7750,026
tolima,2023-05-23 00:00:00,1700,097
tolima,2023-05-15 00:00:00,3942,122
tolima,2023-05-08 00:00:00,1841,165
tolima,2023-05-02 00:00:00,4078,075
tolima,2023-04-24 00:00:00,8456,086
tolima,2023-04-17 00:00:00,4134,123
tolima,2023-04-10 00:00:00,8812,130
tolima,2023-04-03 00:00:00,0688,138
tolima,2023-03-27 00:00:00,1866,087
tolima,2023-03-21 00:00:00,2739,121
tolima,2023-03-13 00:00:00,7791,143
tolima,2023-03-06 00:00:00,0206,090
tolima,2023-02-27 00:00:00,5746,075
tolima,2023-02-20 00:00:00,7520,035
tolima,2023-02-13 00:00:00,1754,077
tolima,2023-02-06 00:00:00,4442,075
tolima,2023-01-30 00:00:00,5164,120
tolima,2023-01-23 00:00:00,5117,008
tolima,2023-01-16 00:00:00,7896,071
tolima,2023-01-10 00:00:00,3348,082
tolima,2023-01-02 00:00:00,5298,047
tolima,2022-12-26 00:00:00,5078,116
tolima,2022-12-19 00:00:00,0013,094
tolima,2022-12-12 00:00:00,6488,020
tolima,2022-12-05 00:00:00,9071,147
tolima,2022-11-28 00:00:00,7447,062
tolima,2022-11-21 00:00:00,3111,106
tolima,2022-11-15 00:00:00,4969,081
tolima,2022-11-08 00:00:00,0107,044
tolima,2022-10-31 00:00:00,7698,127
tolima,2022-10-24 00:00:00,5280,084
tolima,2022-10-18 00:00:00,1761,091
tolima,2022-10-10 00:00:00,1325,143
tolima,2022-10-03 00:00:00,9100,145
tolima,2022-09-26 00:00:00,6120,129
tolima,2022-09-19 00:00:00,5138,117
tolima,2022-09-12 00:00:00,5785,053
tolima,2022-09-05 00:00:00,2959,005
tolima,2022-08-29 00:00:00,4877,011
tolima,2022-08-22 00:00:00,3284,103
tolima,2022-08-16 00:00:00,2873,074
tolima,2022-08-08 00:00:00,9575,084
huila,2024-01-09 00:00:00,3800,038
huila,2024-01-02 00:00:00,9965,090
huila,2023-12-26 00:00:00,1402,000
huila,2023-12-19 00:00:00,7579,165
huila,2023-12-12 00:00:00,2608,053
huila,2023-12-05 00:00:00,0302,016
huila,2023-11-28 00:00:00,4408,076
huila,2023-11-21 00:00:00,1031,012
huila,2023-11-14 00:00:00,0825,067
huila,2023-11-07 00:00:00,8019,026
huila,2023-10-31 00:00:00,9602,037
huila,2023-10-24 00:00:00,1575,075
huila,2023-10-17 00:00:00,0498,104
huila,2023-10-10 00:00:00,0012,018
huila,2023-10-03 00:00:00,9546,144
huila,2023-09-26 00:00:00,9435,097
huila,2023-09-19 00:00:00,0046,076
huila,2023-09-12 00:00:00,3455,013
huila,2023-09-05 00:00:00,6089,006
huila,2023-08-29 00:00:00,0688,128
huila,2023-08-22 00:00:00,3547,102
huila,2023-08-15 00:00:00,6037,148
huila,2023-08-08 00:00:00,2104,089
huila,2023-08-01 00:00:00,4776,126
huila,2023-07-25 00:00:00,8170,027
huila,2023-07-18 00:00:00,9591,055
huila,2023-07-11 00:00:00,8059,133
huila,2023-07-04 00:00:00,9061,038
huila,2023-06-27 00:00:00,1590,039
huila,2023-06-20 00:00:00,7709,042
huila,2023-06-13 00:00:00,2707,092
huila,2023-06-06 00:00:00,8574,082
huila,2023-05-30 00:00:00,8069,122
huila,2023-05-23 00:00:00,0256,053
huila,2023-05-16 00:00:00,4830,117
huila,2023-05-09 00:00:00,9817,096
huila,2023-05-02 00:00:00,5663,001
huila,2023-04-25 00:00:00,6887,134
huila,2023-04-18 00:00:00,6631,136
huila,2023-04-11 00:00:00,8014,042
huila,2023-04-04 00:00:00,4587,128
huila,2023-03-28 00:00:00,7380,099
huila,2023-03-21 00:00:00,5279,017
huila,2023-03-14 00:00:00,9573,014
huila,2023-03-07 00:00:00,1713,076
huila,2023-02-28 00:00:00,8090,096
huila,2023-02-21 00:00:00,9979,053
huila,2023-02-14 00:00:00,1015,138
huila,2023-02-07 00:00:00,3044,060
huila,2023-01-31 00:00:00,3490,005
huila,2023-01-24 00:00:00,0082,127
huila,2023-01-17 00:00:00,7282,088
huila,2023-01-10 00:00:00,8458,111
huila,2023-01-03 00:00:00,2808,009
huila,2022-12-27 00:00:00,8687,089
huila,2022-12-20 00:00:00,6491,097
huila,2022-12-13 00:00:00,3738,078
huila,2022-12-06 00:00:00,7225,004
huila,2022-11-29 00:00:00,0883,023
huila,2022-11-22 00:00:00,6293,130
huila,2022-11-15 00:00:00,5519,050
huila,2022-11-08 00:00:00,1089,039
huila,2022-11-01 00:00:00,1575,075
huila,2022-10-25 00:00:00,8452,003
huila,2022-10-18 00:00:00,3360,033
huila,2022-10-11 00:00:00,9831,034
huila,2022-10-04 00:00:00,9872,018
huila,2022-09-27 00:00:00,7855,074
huila,2022-09-20 00:00:00,3247,127
huila,2022-09-13 00:00:00,2345,054
huila,2022-09-06 00:00:00,7031,126
huila,2022-08-30 00:00:00,7047,104
huila,2022-08-23 00:00:00,0120,104
huila,2022-08-16 00:00:00,5290,045
huila,2022-08-09 00:00:00,4884,055
meta,2024-01-10 00:00:00,3584,116
meta,2024-01-03 00:00:00,1795,013
meta,2023-12-27 00:00:00,1443,011
meta,2023-12-20 00:00:00,6821,110
meta,2023-12-13 00:00:00,6332,126
meta,2023-12-06 00:00:00,2556,113
meta,2023-11-29 00:00:00,5013,104
meta,2023-11-22 00:00:00,8951,022
meta,2023-11-15 00:00:00,2093,043
meta,2023-11-08 00:00:00,9828,104
meta,2023-11-01 00:00:00,8162,087
meta,2023-10-25 00:00:00,1543,107
meta,2023-10-18 00:00:00,9926,046
meta,2023-10-11 00:00:00,2691,086
meta,2023-10-04 00:00:00,2189,100
meta,2023-09-27 00:00:00,5894,001
meta,2023-09-20 00:00:00,4900,083
meta,2023-09-13 00:00:00,1524,080
meta,2023-09-06 00:00:00,7727,040
meta,2023-08-30 00:00:00,6731,039
meta,2023-08-23 00:00:00,2154,072
meta,2023-08-16 00:00:00,5940,111
meta,2023-08-09 00:00:00,5288,016
meta,2023-08-02 00:00:00,0934,001
meta,2023-07-26 00:00:00,7806,060
meta,2023-07-19 00:00:00,0324,001
meta,2023-07-12 00:00:00,2862,038
meta,2023-07-05 00:00:00,7909,078
meta,2023-06-28 00:00:00,9712,062
meta,2023-06-21 00:00:00,6619,112
meta,2023-06-14 00:00:00,9725,055
meta,2023-06-07 00:00:00,0724,077
meta,2023-05-31 00:00:00,4704,086
meta,2023-05-24 00:00:00,0521,075
meta,2023-05-17 00:00:00,4277,041
meta,2023-05-10 00:00:00,9268,123
meta,2023-05-03 00:00:00,6361,003
meta,2023-04-26 00:00:00,8479,005
meta,2023-04-19 00:00:00,4429,069
meta,2023-04-12 00:00:00,1209,024
meta,2023-04-05 00:00:00,9282,065
meta,2023-03-29 00:00:00,3245,051
meta,2023-03-22 00:00:00,9614,028
meta,2023-03-15 00:00:00,6606,034
meta,2023-03-08 00:00:00,9472,041
meta,2023-03-01 00:00:00,6149,021
meta,2023-02-22 00:00:00,3959,061
meta,2023-02-15 00:00:00,3664,051
meta,2023-02-08 00:00:00,0743,093
meta,2023-02-01 00:00:00,9037,078
meta,2023-01-25 00:00:00,7994,112
meta,2023-01-18 00:00:00,7295,043
meta,2023-01-11 00:00:00,7589,015
meta,2023-01-04 00:00:00,6063,085
meta,2022-12-28 00:00:00,9576,048
meta,2022-12-21 00:00:00,7059,122
meta,2022-12-14 00:00:00,3561,010
meta,2022-12-07 00:00:00,6889,005
meta,2022-11-30 00:00:00,8393,009
meta,2022-11-23 00:00:00,3146,123
meta,2022-11-16 00:00:00,6815,094
meta,2022-11-09 00:00:00,2544,039
meta,2022-11-02 00:00:00,1607,083
meta,2022-10-26 00:00:00,5077,017
meta,2022-10-19 00:00:00,4267,036
meta,2022-10-12 00:00:00,9208,046
meta,2022-10-05 00:00:00,1411,005
meta,2022-09-28 00:00:00,3070,021
meta,2022-09-21 00:00:00,9733,013
meta,2022-09-14 00:00:00,1873,014
meta,2022-09-07 00:00:00,0752,035
meta,2022-08-31 00:00:00,4474,045
meta,2022-08-24 00:00:00,0054,000
meta,2022-08-17 00:00:00,7308,093
meta,2022-08-10 00:00:00,1133,072
meta,2022-08-03 00:00:00,0534,003
manizales,2024-01-10 00:00:00,8570,085
manizales,2024-01-03 00:00:00,5744,219
manizales,2023-12-27 00:00:00,2714,208
manizales,2023-12-20 00:00:00,5181,329
manizales,2023-12-13 00:00:00,6239,220
manizales,2023-12-06 00:00:00,0971,189
manizales,2023-11-29 00:00:00,0591,226
manizales,2023-11-22 00:00:00,2321,199
manizales,2023-11-15 00:00:00,7041,094
manizales,2023-11-08 00:00:00,4427,206
manizales,2023-11-01 00:00:00,0607,006
manizales,2023-10-25 00:00:00,6584,009
manizales,2023-10-18 00:00:00,0922,176
manizales,2023-10-11 00:00:00,5323,057
manizales,2023-10-04 00:00:00,2193,086
manizales,2023-09-27 00:00:00,6537,066
manizales,2023-09-20 00:00:00,3984,164
manizales,2023-09-13 00:00:00,6041,084
manizales,2023-09-06 00:00:00,5008,193
manizales,2023-08-30 00:00:00,7623,199
manizales,2023-08-23 00:00:00,6677,168
manizales,2023-08-16 00:00:00,7555,055
manizales,2023-08-09 00:00:00,5719,119
manizales,2023-08-02 00:00:00,3334,023
manizales,2023-07-26 00:00:00,6034,062
manizales,2023-07-19 00:00:00,0325,104
manizales,2023-07-12 00:00:00,4245,183
manizales,2023-07-05 00:00:00,4648,071
manizales,2023-06-28 00:00:00,7175,018
manizales,2023-06-21 00:00:00,4812,029
manizales,2023-06-14 00:00:00,9067,027
manizales,2023-06-07 00:00:00,8874,051
manizales,2023-05-31 00:00:00,7447,210
manizales,2023-05-24 00:00:00,6597,214
manizales,2023-05-17 00:00:00,6503,237
manizales,2023-05-10 00:00:00,4694,200
manizales,2023-05-03 00:00:00,0892,092
manizales,2023-04-26 00:00:00,0211,193
manizales,2023-04-19 00:00:00,1085,004
manizales,2023-04-12 00:00:00,1541,217
manizales,2023-04-05 00:00:00,1330,212
manizales,2023-03-29 00:00:00,8966,132
manizales,2023-03-22 00:00:00,7595,136
manizales,2023-03-15 00:00:00,5881,173
manizales,2023-03-08 00:00:00,2359,014
manizales,2023-03-01 00:00:00,1140,177
manizales,2023-02-22 00:00:00,7921,197
manizales,2023-02-15 00:00:00,6214,134
manizales,2023-02-08 00:00:00,4159,007
manizales,2023-02-01 00:00:00,9773,174
manizales,2023-01-25 00:00:00,9008,048
manizales,2023-01-18 00:00:00,8463,040
manizales,2023-01-11 00:00:00,9758,067
manizales,2023-01-04 00:00:00,0098,041
manizales,2022-12-28 00:00:00,1416,156
manizales,2022-12-21 00:00:00,3436,072
manizales,2022-12-14 00:00:00,7318,041
manizales,2022-12-07 00:00:00,2358,051
manizales,2022-11-30 00:00:00,1748,070
manizales,2022-11-23 00:00:00,1597,161
manizales,2022-11-16 00:00:00,1005,173
manizales,2022-11-09 00:00:00,5953,059
manizales,2022-11-02 00:00:00,9047,183
manizales,2022-10-26 00:00:00,7239,137
manizales,2022-10-19 00:00:00,4758,230
manizales,2022-10-12 00:00:00,7989,113
manizales,2022-10-05 00:00:00,9715,033
manizales,2022-09-28 00:00:00,3144,169
manizales,2022-09-21 00:00:00,7879,207
manizales,2022-09-14 00:00:00,6190,090
manizales,2022-09-07 00:00:00,1463,102
manizales,2022-08-31 00:00:00,3240,025
manizales,2022-08-24 00:00:00,0236,096
manizales,2022-08-17 00:00:00,6940,206
manizales,2022-08-10 00:00:00,3104,152
manizales,2022-08-03 00:00:00,8504,066
quindio,2024-01-04 00:00:00,2214,055
quindio,2023-12-28 00:00:00,2535,025
quindio,2023-12-21 00:00:00,4125,000
quindio,2023-12-14 00:00:00,8334,005
quindio,2023-12-07 00:00:00,4837,092
quindio,2023-11-30 00:00:00,1865,137
quindio,2023-11-23 00:00:00,6769,006
quindio,2023-11-16 00:00:00,8344,029
quindio,2023-11-09 00:00:00,8050,151
quindio,2023-11-02 00:00:00,1734,030
quindio,2023-10-26 00:00:00,9221,196
quindio,2023-10-19 00:00:00,8002,128
quindio,2023-10-12 00:00:00,7379,077
quindio,2023-10-05 00:00:00,2126,109
quindio,2023-09-28 00:00:00,0333,036
quindio,2023-09-21 00:00:00,0193,023
quindio,2023-09-14 00:00:00,5995,039
quindio,2023-09-07 00:00:00,4640,178
quindio,2023-08-31 00:00:00,3354,003
quindio,2023-08-24 00:00:00,3852,146
quindio,2023-08-17 00:00:00,0590,082
quindio,2023-08-10 00:00:00,0910,157
quindio,2023-08-03 00:00:00,2548,030
quindio,2023-07-27 00:00:00,8215,141
quindio,2023-07-22 00:00:00,5733,036
quindio,2023-07-13 00:00:00,6880,175
quindio,2023-07-06 00:00:00,8756,193
quindio,2023-06-29 00:00:00,6416,002
quindio,2023-06-22 00:00:00,9281,008
quindio,2023-06-15 00:00:00,9483,040
quindio,2023-06-08 00:00:00,0970,185
quindio,2023-06-01 00:00:00,8292,030
quindio,2023-05-25 00:00:00,0730,122
quindio,2023-05-18 00:00:00,6837,112
quindio,2023-05-11 00:00:00,1048,048
quindio,2023-05-04 00:00:00,6364,081
quindio,2023-04-27 00:00:00,7091,106
quindio,2023-04-20 00:00:00,6895,014
quindio,2023-04-13 00:00:00,0448,008
quindio,2023-03-30 00:00:00,5246,032
quindio,2023-03-23 00:00:00,1933,085
quindio,2023-03-16 00:00:00,6980,059
quindio,2023-03-09 00:00:00,0437,142
quindio,2023-03-02 00:00:00,1970,129
quindio,2023-02-23 00:00:00,4101,122
quindio,2023-02-16 00:00:00,7190,092
quindio,2023-02-09 00:00:00,1662,159
quindio,2023-02-02 00:00:00,7345,145
quindio,2023-01-26 00:00:00,0384,072
quindio,2023-01-19 00:00:00,4041,069
quindio,2023-01-12 00:00:00,2466,139
quindio,2023-01-05 00:00:00,2943,159
quindio,2022-12-29 00:00:00,3838,001
quindio,2022-12-22 00:00:00,8052,024
quindio,2022-12-15 00:00:00,0180,032
quindio,2022-12-06 00:00:00,0116,064
quindio,2022-12-01 00:00:00,8774,161
quindio,2022-11-24 00:00:00,9566,156
quindio,2022-11-17 00:00:00,9699,118
quindio,2022-11-10 00:00:00,9413,029
quindio,2022-11-03 00:00:00,4328,093
quindio,2022-10-27 00:00:00,3213,110
quindio,2022-10-20 00:00:00,9931,087
quindio,2022-10-13 00:00:00,5864,106
quindio,2022-10-06 00:00:00,3526,061
quindio,2022-09-29 00:00:00,0317,037
quindio,2022-09-22 00:00:00,4546,104
quindio,2022-09-15 00:00:00,2986,005
quindio,2022-09-08 00:00:00,9100,082
quindio,2022-09-01 00:00:00,6535,081
quindio,2022-08-25 00:00:00,2608,079
quindio,2022-08-18 00:00:00,0648,094
quindio,2022-08-11 00:00:00,7809,010
quindio,2022-08-04 00:00:00,6241,164
santander,2024-01-05 00:00:00,6342,352
santander,2023-12-29 00:00:00,1707,342
santander,2023-12-22 00:00:00,6880,336
santander,2023-12-15 00:00:00,4846,096
santander,2023-12-08 00:00:00,1027,048
santander,2023-12-01 00:00:00,7674,230
santander,2023-11-24 00:00:00,6858,166
santander,2023-11-17 00:00:00,6746,248
santander,2023-11-10 00:00:00,6897,335
santander,2023-11-03 00:00:00,1546,265
santander,2023-10-27 00:00:00,8392,294
santander,2023-10-20 00:00:00,2988,220
santander,2023-10-13 00:00:00,3994,155
santander,2023-10-06 00:00:00,0935,325
santander,2023-09-29 00:00:00,5293,305
santander,2023-09-22 00:00:00,3759,292
santander,2023-09-15 00:00:00,3599,322
santander,2023-09-08 00:00:00,4397,167
santander,2023-09-01 00:00:00,2001,309
santander,2023-08-25 00:00:00,1717,211
santander,2023-08-18 00:00:00,6874,030
santander,2023-08-11 00:00:00,7892,122
santander,2023-08-04 00:00:00,3852,024
santander,2023-07-28 00:00:00,3102,314
santander,2023-07-21 00:00:00,6214,066
santander,2023-07-14 00:00:00,0124,057
santander,2023-07-07 00:00:00,7901,207
santander,2023-06-30 00:00:00,2525,327
santander,2023-06-23 00:00:00,3439,311
santander,2023-06-16 00:00:00,7996,014
santander,2023-06-09 00:00:00,9075,175
santander,2023-06-02 00:00:00,3242,288
santander,2023-05-26 00:00:00,0363,064
santander,2023-05-19 00:00:00,9533,305
santander,2023-05-12 00:00:00,1155,338
santander,2023-05-05 00:00:00,4474,296
santander,2023-04-28 00:00:00,5008,153
santander,2023-04-21 00:00:00,6629,269
santander,2023-04-14 00:00:00,6112,023
santander,2023-04-04 00:00:00,0599,020
santander,2023-03-31 00:00:00,3252,028
santander,2023-03-24 00:00:00,7438,250
santander,2023-03-17 00:00:00,6086,094
santander,2023-03-10 00:00:00,0759,034
santander,2023-03-03 00:00:00,8848,091
santander,2023-02-24 00:00:00,1623,217
santander,2023-02-17 00:00:00,4232,256
santander,2023-02-10 00:00:00,2257,131
santander,2023-02-03 00:00:00,3140,157
santander,2023-01-27 00:00:00,4728,270
santander,2023-01-20 00:00:00,5528,104
santander,2023-01-13 00:00:00,7592,246
santander,2023-01-06 00:00:00,7121,058
santander,2022-12-30 00:00:00,4786,188
santander,2022-12-23 00:00:00,0594,325
santander,2022-12-16 00:00:00,8066,308
santander,2022-12-09 00:00:00,3652,216
santander,2022-12-02 00:00:00,0017,078
santander,2022-11-25 00:00:00,6346,004
santander,2022-11-18 00:00:00,4786,053
santander,2022-11-11 00:00:00,3866,059
santander,2022-11-04 00:00:00,3347,343
santander,2022-10-28 00:00:00,0322,311
santander,2022-10-21 00:00:00,9192,188
santander,2022-10-14 00:00:00,1564,290
santander,2022-10-07 00:00:00,8669,341
santander,2022-09-30 00:00:00,1985,213
santander,2022-09-23 00:00:00,4496,237
santander,2022-09-16 00:00:00,6852,248
santander,2022-09-09 00:00:00,3857,129
santander,2022-09-02 00:00:00,6067,173
santander,2022-08-26 00:00:00,3111,209
santander,2022-08-19 00:00:00,6084,148
santander,2022-08-12 00:00:00,2532,303
santander,2022-08-05 00:00:00,7138,001
risaralda,2024-01-05 00:00:00,1835,135
risaralda,2023-12-29 00:00:00,9735,174
risaralda,2023-12-22 00:00:00,8512,044
risaralda,2023-12-15 00:00:00,0838,108
risaralda,2023-12-09 00:00:00,9555,080
risaralda,2023-12-01 00:00:00,2020,009
risaralda,2023-11-24 00:00:00,2439,043
risaralda,2023-11-17 00:00:00,2160,119
risaralda,2023-11-10 00:00:00,0549,074
risaralda,2023-11-03 00:00:00,1089,061
risaralda,2023-10-27 00:00:00,8492,002
risaralda,2023-10-20 00:00:00,8506,069
risaralda,2023-10-13 00:00:00,0650,046
risaralda,2023-10-06 00:00:00,2370,064
risaralda,2023-09-29 00:00:00,7897,196
risaralda,2023-09-22 00:00:00,9989,107
risaralda,2023-09-15 00:00:00,7135,163
risaralda,2023-09-08 00:00:00,3982,174
risaralda,2023-09-01 00:00:00,9223,091
risaralda,2023-08-25 00:00:00,0040,123
risaralda,2023-08-18 00:00:00,9005,127
risaralda,2023-08-11 00:00:00,8051,118
risaralda,2023-08-04 00:00:00,1524,105
risaralda,2023-07-28 00:00:00,8116,180
risaralda,2023-07-21 00:00:00,8195,199
risaralda,2023-07-14 00:00:00,9134,062
risaralda,2023-07-07 00:00:00,9755,062
risaralda,2023-06-30 00:00:00,7532,177
risaralda,2023-06-23 00:00:00,0139,127
risaralda,2023-06-16 00:00:00,1475,131
risaralda,2023-06-09 00:00:00,3183,181
risaralda,2023-06-02 00:00:00,2138,135
risaralda,2023-05-26 00:00:00,1526,014
risaralda,2023-05-19 00:00:00,4279,060
risaralda,2023-05-12 00:00:00,0083,186
risaralda,2023-05-05 00:00:00,2694,172
risaralda,2023-04-28 00:00:00,9507,139
risaralda,2023-04-21 00:00:00,4444,099
risaralda,2023-04-14 00:00:00,2263,066
risaralda,2023-04-05 00:00:00,6812,196
risaralda,2023-03-31 00:00:00,3141,032
risaralda,2023-03-24 00:00:00,5378,132
risaralda,2023-03-17 00:00:00,0600,184
risaralda,2023-03-10 00:00:00,5156,130
risaralda,2023-03-03 00:00:00,3892,009
risaralda,2023-02-24 00:00:00,8756,020
risaralda,2023-02-17 00:00:00,6625,122
risaralda,2023-02-10 00:00:00,7414,095
risaralda,2023-02-03 00:00:00,9751,154
risaralda,2023-01-27 00:00:00,5764,179
risaralda,2023-01-20 00:00:00,5254,133
risaralda,2023-01-13 00:00:00,5762,055
risaralda,2023-01-06 00:00:00,6270,036
risaralda,2022-12-30 00:00:00,7206,091
risaralda,2022-12-23 00:00:00,3433,000
risaralda,2022-12-16 00:00:00,0465,138
risaralda,2022-12-09 00:00:00,3860,147
risaralda,2022-12-02 00:00:00,6607,045
risaralda,2022-11-25 00:00:00,3650,082
risaralda,2022-11-18 00:00:00,8006,152
risaralda,2022-11-11 00:00:00,4097,194
risaralda,2022-11-04 00:00:00,0686,196
risaralda,2022-10-28 00:00:00,7644,041
risaralda,2022-10-21 00:00:00,5154,142
risaralda,2022-10-14 00:00:00,6306,052
risaralda,2022-10-07 00:00:00,1118,180
risaralda,2022-09-30 00:00:00,4140,021
risaralda,2022-09-23 00:00:00,2613,054
risaralda,2022-09-16 00:00:00,5587,112
risaralda,2022-09-09 00:00:00,9739,194
risaralda,2022-09-02 00:00:00,4828,127
risaralda,2022-08-26 00:00:00,3396,023
risaralda,2022-08-19 00:00:00,8647,162
risaralda,2022-08-12 00:00:00,7123,052
risaralda,2022-08-05 00:00:00,5406,006
cauca,2024-01-06 00:00:00,7167,005
cauca,2023-12-30 00:00:00,9115,014
cauca,2023-12-23 00:00:00,7265,060
cauca,2023-12-16 00:00:00,1705,147
cauca,2023-12-09 00:00:00,7595,112
cauca,2023-12-02 00:00:00,0060,025
cauca,2023-11-25 00:00:00,2118,140
cauca,2023-11-18 00:00:00,8160,099
cauca,2023-11-11 00:00:00,7394,073
cauca,2023-11-04 00:00:00,7072,003
cauca,2023-10-28 00:00:00,7069,117
cauca,2023-10-21 00:00:00,5688,024
cauca,2023-10-14 00:00:00,9251,150
cauca,2023-10-07 00:00:00,1548,011
cauca,2023-09-30 00:00:00,2164,218
cauca,2023-09-23 00:00:00,7819,007
cauca,2023-09-16 00:00:00,8809,172
cauca,2023-09-09 00:00:00,2643,210
cauca,2023-09-02 00:00:00,0504,164
cauca,2023-08-26 00:00:00,6503,145
cauca,2023-08-19 00:00:00,8671,073
cauca,2023-08-12 00:00:00,4788,120
cauca,2023-08-05 00:00:00,5855,074
cauca,2023-07-29 00:00:00,5213,143
cauca,2023-07-22 00:00:00,9258,127
cauca,2023-07-15 00:00:00,5004,218
cauca,2023-07-08 00:00:00,6385,177
cauca,2023-07-01 00:00:00,4577,145
cauca,2023-06-24 00:00:00,9378,198
cauca,2023-06-17 00:00:00,8705,160
cauca,2023-06-10 00:00:00,6060,100
cauca,2023-06-03 00:00:00,0996,123
cauca,2023-05-27 00:00:00,2973,066
cauca,2023-05-20 00:00:00,2630,057
cauca,2023-05-13 00:00:00,2892,204
cauca,2023-05-06 00:00:00,7666,163
cauca,2023-04-29 00:00:00,3644,144
cauca,2023-04-22 00:00:00,9383,182
cauca,2023-04-15 00:00:00,2678,166
cauca,2023-04-08 00:00:00,8653,108
cauca,2023-04-01 00:00:00,7962,144
cauca,2023-03-25 00:00:00,1098,091
cauca,2023-03-18 00:00:00,5447,182
cauca,2023-03-11 00:00:00,6942,096
cauca,2023-03-04 00:00:00,6868,115
cauca,2023-02-25 00:00:00,1209,032
cauca,2023-02-18 00:00:00,3308,083
cauca,2023-02-11 00:00:00,7161,139
cauca,2023-02-04 00:00:00,2252,028
cauca,2023-01-28 00:00:00,4985,139
cauca,2023-01-21 00:00:00,2103,157
cauca,2023-01-14 00:00:00,9960,050
cauca,2023-01-07 00:00:00,9243,078
cauca,2022-12-31 00:00:00,7404,192
cauca,2022-12-24 00:00:00,7544,102
cauca,2022-12-17 00:00:00,2430,089
cauca,2022-12-10 00:00:00,1140,010
cauca,2022-12-03 00:00:00,2578,096
cauca,2022-11-26 00:00:00,0254,180
cauca,2022-11-19 00:00:00,6067,057
cauca,2022-11-12 00:00:00,8666,207
cauca,2022-11-05 00:00:00,3707,137
cauca,2022-10-29 00:00:00,6145,155
cauca,2022-10-22 00:00:00,2378,190
cauca,2022-10-15 00:00:00,0113,196
cauca,2022-10-08 00:00:00,4601,201
cauca,2022-10-01 00:00:00,9285,152
cauca,2022-09-24 00:00:00,9060,022
cauca,2022-09-17 00:00:00,2200,162
cauca,2022-09-10 00:00:00,8306,119
cauca,2022-09-03 00:00:00,4296,174
cauca,2022-08-27 00:00:00,1231,061
cauca,2022-08-20 00:00:00,2570,152
cauca,2022-08-13 00:00:00,8657,082
cauca,2022-08-06 00:00:00,0796,104
